,product_name,link,price,details,gender,product_type
1447,SATIN TURBAN CAP,https://www.zara.com/in/en/satin-turban-cap-p00653266.html,11.951279999999999,Satin cap headband. Elastic detail and tie detail.,Women,accessories
1448,NECK FLOWER WITH CORD,https://www.zara.com/in/en/neck-flower-with-cord-p00653272.html,11.951279999999999,Long cord with flowers made of fabric.,Women,accessories
1449,STRETCH BELT WITH ACETATE EFFECT,https://www.zara.com/in/en/stretch-belt-with-acetate-effect-p01736219.html,24.02328,Stretch jute belt. Contrast acetate-effect buckle.,Women,accessories
1450,PACK OF LONG NECKLACES,https://www.zara.com/in/en/pack-of-long-necklaces-p04548236.html,22.81608,Two-pack of necklaces:-Necklace with coloured beads.-Fine chain with pendants in the shape of a fish and coloured rhinestones.,Women,accessories
1451,FAN EARRINGS,https://www.zara.com/in/en/fan-earrings-p01856281.html,19.19448,Fan-shaped metal earrings. Push-back and clip closure.,Women,accessories
1452,METAL NECKLACE,https://www.zara.com/in/en/metal-necklace-p01856224.html,11.951279999999999,Rigid metal necklace.,Women,accessories
1453,FAUX PEARL BEAD DOUBLE NECKLACE,https://www.zara.com/in/en/faux-pearl-bead-double-necklace-p04548235.html,24.02328,Short double necklace with faux pearl beads. Lobster clasp fastening.,Women,accessories
1454,PEARL BEAD HOOP EARRINGS,https://www.zara.com/in/en/pearl-bead-hoop-earrings-p01856282.html,19.19448,Hoop earrings with faux pearl bead appliqués. Push-back closure.,Women,accessories
1455,FLOWER BROOCH,https://www.zara.com/in/en/flower-brooch-p00653271.html,11.951279999999999,Flower-shaped fabric brooch. Double clip-on and safety pin fastening.,Women,accessories
1456,PACK OF RESIN RINGS,https://www.zara.com/in/en/pack-of-resin-rings-p04548223.html,19.19448,Pack of three resin rings.,Women,accessories
1457,PACK OF RESIN BRACELETS,https://www.zara.com/in/en/pack-of-resin-bracelets-p04548216.html,22.81608,Pack of two resin bracelets.,Women,accessories
1458,BUCKET HAT WITH WIDE BRIM,https://www.zara.com/in/en/bucket-hat-with-wide-brim-p03739214.html,27.644879999999997,Wide-brimmed bucket hat with a shapewear border.,Women,accessories
1459,PACK OF RESIN RINGS,https://www.zara.com/in/en/pack-of-resin-rings-p08435203.html,19.19448,Pack of two resin rings.Size S = 16.5 mm.Size M = 17.5 mm.,Women,accessories
1460,PACK OF FAUX PEARL AND CHAIN EARRINGS AND EAR CUFFS,https://www.zara.com/in/en/pack-of-faux-pearl-and-chain-earrings-and-ear-cuffs-p01856278.html,19.19448,Pack of earrings:-Ear cuffs with faux pearls and thin chains. -Earrings with faux pearl appliqués and thin chains. Push-back closure.,Women,accessories
1461,HEART EARRINGS,https://www.zara.com/in/en/heart-earrings-p01856318.html,11.951279999999999,Heart-shaped metal earrings. Push-back closure.,Women,accessories
1462,RIGID V-SHAPED CHOKER,https://www.zara.com/in/en/rigid-v-shaped-choker-p04548275.html,27.644879999999997,Rigid metal V-shaped choker.,Women,accessories
1463,PACK OF BEAD AND RHINESTONE CHAINS,https://www.zara.com/in/en/pack-of-bead-and-rhinestone-chains-p01856263.html,19.19448,Pack of two chains:- Thin metal bead chain. Lobster clasp fastening.- Thin metal chain with rhinestone appliqués. Lobster clasp fastening.View more,Women,accessories
1464,HEART CORD NECKLACE,https://www.zara.com/in/en/heart-cord-necklace-p01856276.html,19.19448,Long cord necklace made of leather with a pendant in the shape of a resin heart.,Women,accessories
1465,MACRAMÉ DRESS,https://www.zara.com/in/en/macrame-dress-p03920219.html,60.239279999999994,"Sleeveless fabric dress with knot detail, a round neckline and a fringed hem.This garment is not lined.",Women,accessories
1466,COLOURED RESIN EARRINGS,https://www.zara.com/in/en/coloured-resin-earrings-p01856268.html,19.19448,Metal earrings with resin oval stone. Push-back and clip clasps.,Women,accessories
1467,PRINTED COTTON MULTIWAY PAREO,https://www.zara.com/in/en/printed-cotton-multiway-pareo-p00264203.html,27.644879999999997,Multiway pareo made of cotton. Fringed trim.,Women,accessories
1468,NECKLACE WITH MULTICOLOURED BEADS,https://www.zara.com/in/en/necklace-with-multicoloured-beads-p04548230.html,31.266479999999998,Multi-strand necklace with multicoloured beads. Lobster clasp fastening.,Women,accessories
1469,SEASHELL DENIM NECKLACE,https://www.zara.com/in/en/seashell-denim-necklace-p01856272.html,19.19448,Braided denim necklace with a seashell pendant. Lobster clasp fastening.,Women,accessories
1470,PACK OF FISH CHAIN NECKLACES,https://www.zara.com/in/en/pack-of-fish-chain-necklaces-p04548234.html,19.19448,Two-pack of necklaces:Thin metal chain. Lobster clasp fastening.-Thin metal chain with a fish pendant. Lobster clasp fastening.,Women,accessories
1471,EAR CUFF HOOP EARRING,https://www.zara.com/in/en/ear-cuff-hoop-earring-p01856294.html,11.951279999999999,-Metal ear cuff.-Small open metal hoop. Push-back clasp.,Women,accessories
1472,FLORAL DRAWSTRING BELT,https://www.zara.com/in/en/floral-drawstring-belt-p04548248.html,24.02328,Belt with metal flowers. Drawstring fastening with a knot or tie.,Women,accessories
1473,FAUX PEARL EAR CUFF HOOP EARRING,https://www.zara.com/in/en/faux-pearl-ear-cuff-hoop-earring-p01856293.html,11.951279999999999,-Metal ear cuff with faux pearl appliqué.-Small open metal hoop. Push-back clasp.,Women,accessories
1474,TWISTED EARRINGS,https://www.zara.com/in/en/twisted-earrings-p01856342.html,19.19448,Twisted dangle earrings. Push-back fastening.,Women,accessories
1475,ABSTRACT EARRINGS,https://www.zara.com/in/en/abstract-earrings-p01856347.html,19.19448,Metal earrings. Push-back and clip closure.,Women,accessories
1476,RHINESTONE TOP,https://www.zara.com/in/en/rhinestone-top-p04548286.html,72.31128,Crop top featuring a straight neckline and wide straps. Metal chain fastening at the back.,Women,accessories
1477,LEATHER BELT WITH TUBULAR PIECE,https://www.zara.com/in/en/leather-belt-with-tubular-piece-p01736224.html,27.644879999999997,Leather belt with a tubular metal piece.,Women,accessories
1478,OPEN CIRCULAR EARRINGS,https://www.zara.com/in/en/open-circular-earrings-p01124204.html,19.19448,Metal earrings in an open flat circular shape with texture. Push-back closure.,Women,accessories
1479,IRREGULAR CIRCLE EARRINGS,https://www.zara.com/in/en/irregular-circle-earrings-p01124206.html,19.19448,Irregular metal circle earrings. Push-back fastening.,Women,accessories
1480,PACK OF METALLIC BRACELETS,https://www.zara.com/in/en/pack-of-metallic-bracelets-p01856247.html,19.19448,Pack of multiple thin metal bracelets.,Women,accessories
1481,RESIN CASCADING EARRINGS,https://www.zara.com/in/en/resin-cascading-earrings-p01856249.html,19.19448,Metal dangle earrings with coloured resin stones. Push-back and clip closure.,Women,accessories
1482,MULTICOLOURED RESIN NECKLACE,https://www.zara.com/in/en/multicoloured-resin-necklace-p01856236.html,27.644879999999997,Metal necklace with multicoloured resin appliqués. Lobster clasp fastening.,Women,accessories
1483,POINTELLE HAT,https://www.zara.com/in/en/pointelle-hat-p00653209.html,31.266479999999998,Natural fibre hat.,Women,accessories
1484,WIDE ELASTIC BELT,https://www.zara.com/in/en/wide-elastic-belt-p01736204.html,27.644879999999997,Wide belt with striped detail. Metal fastening.,Women,accessories
1485,PACK OF MULTICOLOURED EARRINGS,https://www.zara.com/in/en/pack-of-multicoloured-earrings-p04548222.html,19.19448,Pack of earrings in different shapes and appliqués. Push-back and screw-back closure.,Women,accessories
1486,METAL NECKLACE,https://www.zara.com/in/en/metal-necklace-p01856273.html,24.02328,Articulated metal necklace. Lobster clasp fastening.,Women,accessories
1487,SEASHELL EARRINGS,https://www.zara.com/in/en/seashell-earrings-p01856292.html,19.19448,Metal earrings in the shape of seashells. Push-back and clip fastening.,Women,accessories
1488,METAL RESIN EARRINGS,https://www.zara.com/in/en/metal-resin-earrings-p01856274.html,19.19448,Metal earrings with coloured resin stones. Push-back and clip closure.,Women,accessories
1489,BIKINI TOP,https://www.zara.com/in/en/bikini-top-p00167226.html,24.02328,Bikini top with removable cups and a lined metal piece on the chest.,Women,accessories
1490,CURTAIN STRING BIKINI BOTTOMS,https://www.zara.com/in/en/curtain-string-bikini-bottoms-p00167227.html,22.81608,Curtain string bikini bottoms.,Women,accessories
1491,PLEATED BIKINI TOP,https://www.zara.com/in/en/pleated-bikini-top-p02856219.html,24.02328,"Bikini top with removable cups, a round neck and thin adjustable straps. Fastening at the back.",Women,accessories
1492,PLEATED BIKINI BOTTOMS,https://www.zara.com/in/en/pleated-bikini-bottoms-p02856221.html,22.81608,Bikini bottoms in pleated fabric.,Women,accessories
1493,CUT-OUT SWIMSUIT,https://www.zara.com/in/en/cut-out-swimsuit-p00167224.html,39.716879999999996,V-neck swimsuit with straps. Featuring an adjustable slit and tie detail on the front.,Women,accessories
1494,BEADED NECKLACE,https://www.zara.com/in/en/beaded-necklace-p04736237.html,24.02328,Long necklace with bead appliqués and teardrop pendants.,Women,accessories
1495,PACK OF BANGLES,https://www.zara.com/in/en/pack-of-bangles-p04736225.html,22.81608,Pack of two metal bangles.,Women,accessories
1496,FAN EARRINGS,https://www.zara.com/in/en/fan-earrings-p01856290.html,19.19448,Raised metal earrings. Push-back closure.,Women,accessories
1497,RESIN PLAQUE EARRINGS,https://www.zara.com/in/en/resin-plaque-earrings-p01856316.html,19.19448,Metal earrings with a coloured resin plaque. Push-back and clip closure.,Women,accessories
1498,CONTRASTING EARRINGS,https://www.zara.com/in/en/contrasting-earrings-p04736239.html,19.19448,Contrast oval earrings. Push-back and clip closure.,Women,accessories
1499,METAL FLOWER EARRINGS,https://www.zara.com/in/en/metal-flower-earrings-p01856219.html,22.81608,Textured and floral-shaped metal dangle earrings. Push-back and clip closure.,Women,accessories
1500,LINEN BLEND SCARF,https://www.zara.com/in/en/linen-blend-scarf-p00653267.html,27.644879999999997,Scarf made of a linen blend with frayed edges.Measurements: 195 x 105 cm / 76.7 x 41.3″,Women,accessories
1501,METAL FLOWER EARRINGS,https://www.zara.com/in/en/metal-flower-earrings-p01856239.html,19.19448,Textured and floral-shaped metal earrings. Push-back and clip closure.,Women,accessories
1502,PRINTED SATIN SCARF,https://www.zara.com/in/en/printed-satin-scarf-p04758012.html,11.951279999999999,Printed satin scarf.Measurements: 70 x 70 cm / 27.5 x 27.5″,Women,accessories
1503,SEASHELL CORD NECKLACE,https://www.zara.com/in/en/seashell-cord-necklace-p01856287.html,19.19448,Braided cord necklace with a metal seashell-shaped pendant. Lobster clasp fastening.,Women,accessories
1504,SEQUINNED BUTTERFLY EARRINGS,https://www.zara.com/in/en/sequinned-butterfly-earrings-p01856248.html,22.81608,Metal butterfly-shaped earrings with sequin appliqués. Push-back and clip closure.,Women,accessories
1505,UNDERWIRED BIKINI TOP,https://www.zara.com/in/en/underwired-bikini-top-p02910201.html,24.02328,Bikini top with underwire and removable cups. Double thin straps. Fastening at the back.,Women,accessories
1506,HIGH-WAIST BIKINI BOTTOM,https://www.zara.com/in/en/high-waist-bikini-bottom-p02910202.html,24.02328,High-waist bikini bottom.,Women,accessories
1507,BANDEAU SWIMSUIT WITH BEAD,https://www.zara.com/in/en/bandeau-swimsuit-with-bead-p00167228.html,39.716879999999996,"Swimsuit featuring removable cups, a straight-cut neckline and exposed shoulders. Tied straps at the neck. Bead appliqué detail.",Women,accessories
1508,KNOTTED SWIMSUIT,https://www.zara.com/in/en/knotted-swimsuit-p00167204.html,39.716879999999996,"Swimsuit with removable cups, a V-neckline and multiple thin straps with a knotted detail at the back.",Women,accessories
1509,TRIANGLE BIKINI TOP WITH PATTERNED EMBROIDERY,https://www.zara.com/in/en/triangle-bikini-top-with-patterned-embroidery-p00167213.html,24.02328,"Bikini top featuring removable cups, a V-neck and straps. Contrast patterned embroidery detail.",Women,accessories
1510,ASYMMETRIC RHINESTONE SWIMSUIT,https://www.zara.com/in/en/asymmetric-rhinestone-swimsuit-p00167232.html,39.716879999999996,"Swimsuit with removable cups, a straight neckline and metallic straps with rhinestones.",Women,accessories
1511,FADED CAP WITH SLOGAN,https://www.zara.com/in/en/faded-cap-with-slogan-p00653263.html,19.19448,Peak cap. Contrast embroidered slogan. Adjustable at the back.,Women,accessories
1512,SEASHELL EARRINGS WITH MULTICOLOURED BEADS,https://www.zara.com/in/en/seashell-earrings-with-multicoloured-beads-p04340015.html,19.19448,Metal dangle earrings with seashell appliqués and multicoloured beads. Push-back and omega-clip closure.,Women,accessories
1513,SEQUINNED CASCADING EARRINGS,https://www.zara.com/in/en/sequinned-cascading-earrings-p04340004.html,24.02328,Metal earrings with multicoloured sequin appliqués. Push-back closure.,Women,accessories
1514,BASIC TWILL CAP,https://www.zara.com/in/en/basic-twill-cap-p01023001.html,11.951279999999999,Peak cap with an adjustable strap at the back.,Women,accessories
1515,STAR FLOWER EARRINGS,https://www.zara.com/in/en/star-flower-earrings-p04340007.html,22.81608,Flower-shaped dangle earrings with beads and stars. Push-back and clip fastening.,Women,accessories
1516,MACRAMÉ BAG,https://www.zara.com/in/en/macrame-bag-p04162201.html,27.644879999999997,Bag made of macramé. Shoulder straps.No lining.HEIGHT x LENGTH x WIDTH: 40 x 26 x 1 cm / 15.7 x 10.2 x 0.3″View more,Women,accessories
1517,STRIPED CROCHET HAT,https://www.zara.com/in/en/striped-crochet-hat-p03920215.html,27.644879999999997,Hat made of crochet fabric. Adjustable braided drawstrings with beads.,Women,accessories
1518,CROCHET BANDANA,https://www.zara.com/in/en/crochet-bandana-p02673004.html,19.19448,Crochet bandana. Braided tie fastening.,Women,accessories
1519,CHARM NECKLACE,https://www.zara.com/in/en/charm-necklace-p07243010.html,27.644879999999997,Necklace with fringe-shaped beads. Lobster clasp fastening.,Women,accessories
1520,MAXI BEADED CHOKER,https://www.zara.com/in/en/maxi-beaded-choker-p04340221.html,31.266479999999998,Maxi choker made with metallic thread and fringing with bead appliqués. Braided tie closure.,Women,accessories
1521,PACK OF MULTICOLOURED BRACELETS,https://www.zara.com/in/en/pack-of-multicoloured-bracelets-p04340217.html,19.19448,Pack of bracelets lined with multicoloured thread.,Women,accessories
1522,FLAT METAL EARRINGS,https://www.zara.com/in/en/flat-metal-earrings-p01124203.html,19.19448,Flat metal textured earrings. Push-back closure.,Women,accessories
1523,RESIN HOOP EARRINGS,https://www.zara.com/in/en/resin-hoop-earrings-p01124202.html,22.81608,Open hoop earrings featuring irregular dangle hoop and resin stone. Push-back closure.,Women,accessories
1524,PACK OF METALLIC BRACELETS,https://www.zara.com/in/en/pack-of-metallic-bracelets-p04340203.html,19.19448,Pack of bracelets lined with metallic thread.,Women,accessories
1525,CHAIN EARRINGS WITH FAUX PEARLS AND RHINESTONES,https://www.zara.com/in/en/chain-earrings-with-faux-pearls-and-rhinestones-p04548229.html,22.81608,"Metal hoop earrings with faux pearl appliqués, rhinestones and thin chains. Push-back closure.",Women,accessories
1526,PACK OF FAUX PEARL AND CHAIN NECKLACES,https://www.zara.com/in/en/pack-of-faux-pearl-and-chain-necklaces-p01856304.html,22.81608,Two-pack of necklaces:-Metal necklace with fresh water pearl bead appliqués. Lobster clasp fastening.-Necklace with faux pearl appliqués and chains. Lobster clasp fastening.View more,Women,accessories
1527,PATCHWORK DENIM BUCKET HAT,https://www.zara.com/in/en/patchwork-denim-bucket-hat-p03920238.html,22.81608,Patchwork denim bucket hat.,Women,accessories
1528,DENIM BUCKET HAT WITH RHINESTONES,https://www.zara.com/in/en/denim-bucket-hat-with-rhinestones-p00653269.html,22.81608,Bucket hat made of denim. Rhinestone appliqués.,Women,accessories
1529,DENIM BUCKET HAT WITH DRAWSTRING,https://www.zara.com/in/en/denim-bucket-hat-with-drawstring-p03920230.html,22.81608,Bucket hat made of denim fabric with frayed edges. Adjustable drawstring.,Women,accessories
1530,NECKLACE WITH RESIN PIECES,https://www.zara.com/in/en/necklace-with-resin-pieces-p04548231.html,24.02328,Denim necklace with transparent resin pieces.,Women,accessories
